timestamp,bid_price_1,bid_volume_1,ask_price_1,ask_volume_1,bid_price_2,bid_volume_2,ask_price_2,ask_volume_2,bid_price_3,bid_volume_3,ask_price_3,ask_volume_3,bid_price_4,bid_volume_4,ask_price_4,ask_volume_4,bid_price_5,bid_volume_5,ask_price_5,ask_volume_5,bid_price_6,bid_volume_6,ask_price_6,ask_volume_6,bid_price_7,bid_volume_7,ask_price_7,ask_volume_7,bid_price_8,bid_volume_8,ask_price_8,ask_volume_8,bid_price_9,bid_volume_9,ask_price_9,ask_volume_9,bid_price_10,bid_volume_10,ask_price_10,ask_volume_10,spread
1751798544457275968,100.0698,396,100.1747,403,100.0602,374,100.1846,288,100.0502,416,100.1946,27,100.0395,355,100.2044,395,100.0299,471,100.2146,108,100.0197,430,100.2244,23,100.0097,182,100.235,120,99.9998,16,100.245,442,99.9897,119,100.255,10,99.98,351,100.2647,15,0.1049
1751798544457375968,100.0681,292,100.1756,61,100.0584,404,100.1858,197,100.0484,478,100.1957,65,100.0384,249,100.2053,458,100.0284,178,100.2155,228,100.018,69,100.2256,291,100.0083,456,100.2356,61,99.9984,395,100.2452,426,99.9885,397,100.2557,239,99.9784,491,100.266,278,0.1075
1751798544457475968,100.0717,109,100.1758,332,100.0619,118,100.1856,34,100.0521,409,100.1964,333,100.0419,486,100.2064,271,100.0318,421,100.216,264,100.0217,144,100.2256,296,100.012,166,100.2357,377,100.002,64,100.246,189,99.9923,486,100.2556,276,99.9823,461,100.2657,185,0.1041
1751798544457575968,100.0681,499,100.1743,239,100.0576,226,100.1844,301,100.0481,310,100.1943,295,100.0379,413,100.2048,235,100.0282,253,100.2141,191,100.0184,136,100.2249,496,100.008,386,100.235,351,99.9982,79,100.2445,214,99.9878,26,100.255,197,99.9776,126,100.2644,251,0.1062
1751798544457675968,100.0647,83,100.1769,109,100.0549,323,100.1872,306,100.044,253,100.1963,220,100.035,10,100.2064,163,100.024,303,100.2165,170,100.0147,12,100.227,440,100.0041,111,100.2371,20,99.9944,94,100.2472,288,99.985,350,100.2563,266,99.9743,491,100.2671,53,0.1122
1751798544457775968,100.0646,417,100.1808,155,100.0546,302,100.1903,186,100.0444,401,100.2004,155,100.0345,113,100.2104,427,100.0248,493,100.2202,110,100.0146,371,100.2303,326,100.0042,426,100.2403,374,99.994,120,100.2508,292,99.9843,83,100.2605,62,99.9745,489,100.2708,254,0.1162
1751798544457875968,100.0594,396,100.1763,233,100.0498,208,100.1864,211,100.0396,240,100.1961,301,100.0294,149,100.2062,437,100.0201,338,100.2169,17,100.0098,115,100.2263,453,99.9997,468,100.2362,348,99.9893,412,100.2466,83,99.9795,71,100.2566,84,99.9698,296,100.2662,466,0.1169
1751798544457975968,100.0609,26,100.1731,150,100.0509,403,100.1832,165,100.0402,225,100.1922,169,100.0305,228,100.2029,406,100.0208,158,100.2131,457,100.0107,145,100.2228,492,100.0003,418,100.2331,358,99.9904,348,100.2432,149,99.9805,404,100.2524,414,99.9711,338,100.2627,309,0.1122
1751798544458075968,100.0606,278,100.1717,25,100.0499,229,100.1815,143,100.0401,53,100.1917,270,100.0307,175,100.2015,284,100.0203,40,100.2117,69,100.0099,240,100.2214,357,100.0006,222,100.2314,205,99.9904,254,100.2421,152,99.9805,483,100.2522,83,99.97,106,100.2614,199,0.1111
1751798544458175968,100.0592,274,100.1742,194,100.0491,275,100.1843,319,100.0397,226,100.1933,101,100.0297,381,100.2042,13,100.0191,246,100.2139,419,100.0096,429,100.2236,174,99.9999,290,100.2333,74,99.9895,85,100.2435,345,99.9798,346,100.2534,442,99.9695,155,100.2634,113,0.115
1751798544458275968,100.0586,492,100.1701,77,100.0491,26,100.1806,390,100.0389,137,100.1904,109,100.0291,210,100.2004,295,100.0193,459,100.2106,201,100.009,11,100.2208,487,99.9988,351,100.2302,255,99.9894,476,100.241,212,99.9793,159,100.2501,84,99.9688,454,100.2606,35,0.1115
1751798544458375968,100.0604,158,100.174,19,100.0506,490,100.1834,444,100.0406,326,100.1938,182,100.0308,21,100.2034,324,100.0209,362,100.2141,446,100.0105,97,100.2235,354,100.0007,180,100.2339,408,99.9907,357,100.2442,428,99.9811,68,100.2541,319,99.9704,282,100.2634,430,0.1136
1751798544458475968,100.0614,307,100.1737,364,100.0514,314,100.1837,78,100.0416,101,100.1932,384,100.0321,335,100.2035,482,100.022,273,100.2138,21,100.0121,30,100.2235,159,100.0011,25,100.2333,143,99.9915,300,100.2438,194,99.982,466,100.2537,25,99.9716,441,100.2633,473,0.1123
1751798544458575968,100.0596,461,100.1737,141,100.0504,224,100.1838,423,100.04,433,100.1932,333,100.0298,153,100.2033,251,100.0201,142,100.2137,429,100.0095,323,100.2239,477,99.9997,120,100.2333,195,99.99,257,100.2431,232,99.9796,347,100.2532,106,99.9697,87,100.2638,463,0.1141
1751798544458675968,100.0558,97,100.1759,439,100.0462,334,100.1856,231,100.0361,463,100.1959,486,100.0265,398,100.2056,473,100.0161,263,100.2156,388,100.0061,403,100.2253,466,99.9963,95,100.2351,186,99.9864,239,100.2451,468,99.9764,298,100.2558,125,99.966,76,100.2654,255,0.1201
1751798544458775968,100.0528,186,100.1798,321,100.0426,342,100.1898,330,100.0324,489,100.1992,470,100.0224,415,100.2091,485,100.0126,386,100.2193,77,100.002,50,100.2297,293,99.9924,249,100.2396,388,99.9822,389,100.2494,65,99.9727,179,100.2589,492,99.9627,186,100.2694,346,0.127
1751798544458875968,100.0522,296,100.178,246,100.042,470,100.1877,432,100.0322,170,100.1977,132,100.022,102,100.2074,163,100.0121,449,100.2174,48,100.0022,76,100.2275,424,99.9924,488,100.2382,250,99.9825,11,100.2482,104,99.9715,262,100.2578,267,99.9615,474,100.2676,91,0.1258
1751798544458975968,100.0523,200,100.1777,456,100.0419,93,100.1873,76,100.0329,31,100.1973,229,100.022,136,100.2079,250,100.0121,71,100.2178,235,100.002,288,100.2281,233,99.9929,370,100.2376,443,99.9822,306,100.2473,79,99.9728,177,100.258,496,99.9626,197,100.2679,181,0.1254
1751798544459075968,100.0487,222,100.1808,359,100.0389,482,100.1904,185,100.0283,319,100.2009,179,100.0188,201,100.2108,86,100.0088,472,100.2203,149,99.9992,130,100.2308,91,99.9892,62,100.2411,194,99.9792,34,100.251,69,99.9684,170,100.2609,455,99.9586,336,100.2706,439,0.1321
1751798544459175968,100.0497,60,100.1838,387,100.0402,447,100.1941,325,100.0302,468,100.2036,173,100.0205,398,100.2132,183,100.0103,215,100.2238,101,100.0,337,100.2338,13,99.9897,157,100.2441,273,99.98,301,100.2534,400,99.9703,22,100.2641,24,99.9604,338,100.2737,418,0.1341
1751798544459275968,100.0475,180,100.1849,129,100.0381,88,100.1944,163,100.0279,44,100.2045,36,100.0178,39,100.2147,422,100.0074,273,100.2248,438,99.9973,319,100.2339,89,99.9874,42,100.2443,433,99.9775,274,100.2545,324,99.9682,208,100.2645,268,99.9576,86,100.2743,189,0.1374
1751798544459375968,100.0443,105,100.1809,169,100.0344,374,100.1911,15,100.0237,327,100.2011,327,100.0141,406,100.2112,357,100.004,93,100.2207,117,99.9939,133,100.2312,102,99.9842,115,100.2407,26,99.9742,257,100.2509,233,99.9641,156,100.2604,361,99.9546,51,100.2712,56,0.1366
1751798544459475968,100.041,28,100.177,375,100.0316,466,100.1871,284,100.0215,378,100.1969,106,100.0116,289,100.2068,301,100.0017,120,100.2172,65,99.9916,16,100.2269,491,99.9815,210,100.2371,405,99.9715,71,100.2465,50,99.9614,497,100.2568,320,99.951,242,100.267,53,0.136
1751798544459575968,100.0462,45,100.1813,176,100.0358,200,100.1911,388,100.026,105,100.2013,11,100.0157,281,100.2115,102,100.006,481,100.2214,159,99.996,145,100.2318,328,99.9856,161,100.2418,118,99.9759,177,100.2513,139,99.9661,339,100.2613,77,99.9563,259,100.2714,362,0.1351
1751798544459675968,100.0506,36,100.1781,172,100.04,471,100.188,43,100.0299,130,100.1983,402,100.0207,265,100.2076,120,100.0099,141,100.2184,277,100.0005,14,100.2276,93,99.9901,405,100.2383,430,99.9807,394,100.2483,330,99.9701,392,100.2584,170,99.9601,84,100.2677,254,0.1275
1751798544459775968,100.0504,326,100.1737,33,100.0401,315,100.1841,121,100.0302,474,100.194,247,100.0196,212,100.2041,481,100.0097,288,100.2138,379,99.9995,329,100.2242,203,99.9898,445,100.2345,274,99.9801,135,100.2436,33,99.9698,359,100.2545,210,99.9601,472,100.2642,87,0.1233
1751798544459875968,100.0514,51,100.1748,146,100.0416,313,100.1846,213,100.0312,188,100.1953,61,100.0214,264,100.2048,112,100.0116,489,100.2152,418,100.002,70,100.2248,437,99.9917,118,100.2354,35,99.982,269,100.2455,93,99.9712,444,100.2554,393,99.9614,289,100.2655,149,0.1234
1751798544459975968,100.0462,471,100.1773,313,100.0371,168,100.1881,272,100.0263,348,100.1979,14,100.0164,473,100.2077,365,100.007,222,100.2181,35,99.9967,193,100.2282,223,99.987,81,100.2373,411,99.9767,471,100.2474,71,99.9668,102,100.258,105,99.9561,383,100.2676,194,0.1311
1751798544460075968,100.0437,283,100.179,174,100.0336,453,100.1891,368,100.0238,191,100.199,325,100.0136,435,100.2082,109,100.0036,35,100.2182,226,99.9935,362,100.2291,361,99.9833,240,100.2389,143,99.9734,467,100.2487,349,99.9633,329,100.2582,58,99.9531,233,100.2683,268,0.1353
1751798544460175968,100.0395,409,100.1823,421,100.0292,151,100.1923,494,100.0191,196,100.2015,97,100.0091,26,100.2116,196,99.9988,164,100.222,23,99.989,310,100.2322,263,99.9791,476,100.2422,328,99.9696,147,100.2517,289,99.9594,472,100.2619,337,99.9489,433,100.272,416,0.1428
1751798544460275968,100.0375,391,100.1865,154,100.0273,239,100.1968,151,100.0171,248,100.2065,466,100.0077,432,100.2163,280,99.997,483,100.2268,423,99.9869,139,100.2368,430,99.9768,186,100.2464,467,99.9675,347,100.256,390,99.9568,30,100.2668,236,99.947,48,100.2768,239,0.149
1751798544460375968,100.0326,140,100.1835,131,100.0225,70,100.193,446,100.0121,481,100.2037,129,100.0026,22,100.2134,50,99.9922,91,100.2228,299,99.9823,73,100.2333,199,99.9726,169,100.2434,111,99.9626,51,100.2535,27,99.9524,172,100.2628,127,99.9428,121,100.2733,371,0.1509
1751798544460475968,100.0369,338,100.185,395,100.0271,167,100.1957,311,100.0164,494,100.2051,109,100.0069,247,100.2158,50,99.9973,211,100.2256,174,99.9868,45,100.2354,423,99.9771,213,100.2449,430,99.9665,371,100.2553,394,99.9571,381,100.2653,54,99.9466,348,100.2757,483,0.1481
1751798544460575968,100.0397,205,100.1841,67,100.0298,159,100.1942,375,100.0201,245,100.2034,157,100.0101,403,100.2136,326,100.0,98,100.2243,14,99.9897,148,100.2334,216,99.9801,65,100.244,382,99.9704,126,100.2541,343,99.9599,443,100.2635,60,99.9501,466,100.2734,110,0.1444
1751798544460675968,100.0426,64,100.1884,277,100.033,495,100.1984,162,100.0231,129,100.2082,125,100.0133,428,100.2182,219,100.0026,108,100.2277,57,99.9928,134,100.2382,447,99.9832,434,100.2476,38,99.9732,24,100.2575,430,99.9624,420,100.2677,125,99.9526,261,100.2777,372,0.1458
1751798544460775968,100.0458,390,100.186,155,100.0363,213,100.1962,482,100.0259,299,100.2061,106,100.0164,118,100.2159,468,100.0062,111,100.2262,428,99.996,259,100.2356,296,99.9862,466,100.246,289,99.9762,16,100.2556,109,99.966,351,100.2654,407,99.9557,135,100.2755,94,0.1402
1751798544460875968,100.0469,280,100.1827,255,100.037,312,100.1929,122,100.0276,386,100.2035,399,100.0174,463,100.2134,249,100.0075,38,100.2233,240,99.9975,69,100.2328,20,99.9869,367,100.2431,334,99.977,238,100.2536,231,99.967,153,100.2631,31,99.9573,161,100.2732,418,0.1358
1751798544460975968,100.0444,280,100.1785,418,100.0349,29,100.1886,386,100.0247,413,100.1986,386,100.0145,166,100.2089,477,100.0046,83,100.2186,41,99.9944,288,100.2283,361,99.9846,232,100.239,361,99.9748,417,100.2489,226,99.9642,83,100.2589,484,99.955,269,100.269,476,0.1341
1751798544461075968,100.0414,305,100.1758,64,100.0313,182,100.1859,194,100.0215,353,100.1962,74,100.0114,26,100.206,176,100.0015,317,100.2165,420,99.9911,309,100.2263,62,99.9819,260,100.2359,497,99.9713,85,100.2468,283,99.9615,365,100.2566,181,99.9517,401,100.2668,242,0.1344
1751798544461175968,100.0403,367,100.1806,129,100.0295,17,100.1907,344,100.0197,474,100.2003,22,100.01,98,100.2101,333,100.0004,155,100.2209,280,99.9903,182,100.2301,110,99.9801,373,100.2403,232,99.9698,220,100.2509,248,99.9603,206,100.2606,312,99.9496,204,100.2701,169,0.1403
1751798544461275968,100.0384,341,100.1811,259,100.0291,357,100.1913,110,100.0192,131,100.2015,198,100.009,249,100.2113,22,99.9986,476,100.2214,71,99.989,377,100.2312,309,99.9788,324,100.2407,135,99.9692,31,100.2513,348,99.9586,388,100.2614,426,99.9485,355,100.2711,242,0.1427
1751798544461375968,100.0358,312,100.178,83,100.0257,376,100.1876,477,100.0162,215,100.1977,445,100.0061,89,100.2078,65,99.996,228,100.2183,307,99.9857,402,100.2276,454,99.9763,481,100.2379,200,99.9657,272,100.2481,77,99.956,147,100.2584,231,99.9461,177,100.2682,242,0.1422
1751798544461475968,100.0395,424,100.1814,438,100.03,118,100.1912,468,100.0194,214,100.2018,55,100.0096,34,100.2113,97,99.9998,142,100.2214,499,99.9895,201,100.2311,253,99.9799,37,100.242,486,99.9696,312,100.2512,191,99.9599,49,100.2614,266,99.9501,362,100.272,418,0.1419
1751798544461575968,100.0351,122,100.1806,364,100.0246,121,100.1913,433,100.0151,389,100.201,424,100.0051,210,100.2104,488,99.9944,369,100.2205,341,99.9843,455,100.2306,415,99.9748,234,100.2406,344,99.9651,127,100.2504,409,99.955,121,100.2608,380,99.9449,186,100.2707,231,0.1455
1751798544461675968,100.034,472,100.1813,489,100.0235,425,100.1918,481,100.0139,370,100.2015,95,100.0039,175,100.2116,45,99.9935,82,100.2216,81,99.9839,368,100.2314,207,99.9743,43,100.2411,492,99.9636,291,100.2518,175,99.9535,389,100.2611,165,99.9438,439,100.2712,286,0.1473
1751798544461775968,100.0334,280,100.1837,42,100.0228,204,100.1937,243,100.0133,251,100.2039,343,100.0029,251,100.2135,136,99.993,495,100.2236,152,99.9827,405,100.2338,368,99.973,78,100.2438,231,99.9628,21,100.2535,368,99.9533,75,100.2638,148,99.9425,117,100.2741,410,0.1503
1751798544461875968,100.0322,371,100.1862,268,100.0218,482,100.1961,59,100.012,171,100.2062,137,100.0015,238,100.2157,71,99.9921,90,100.2262,96,99.9817,455,100.2358,197,99.9722,399,100.2464,188,99.9615,390,100.2561,481,99.9515,139,100.2658,147,99.9419,191,100.2759,98,0.154
1751798544461975968,100.0352,488,100.1889,455,100.0257,156,100.1987,371,100.0152,326,100.2089,84,100.0052,200,100.219,464,99.9959,306,100.2295,95,99.9858,317,100.2387,296,99.9754,426,100.2492,330,99.966,428,100.2594,132,99.9552,55,100.2694,189,99.9453,257,100.2796,261,0.1537
1751798544462075968,100.0319,421,100.1869,289,100.0217,262,100.1969,26,100.0117,329,100.2073,252,100.0018,377,100.2174,185,99.9917,206,100.2272,263,99.9823,318,100.2369,271,99.9722,110,100.2471,110,99.9618,416,100.2566,344,99.9519,182,100.2671,51,99.9417,384,100.2766,247,0.155
1751798544462175968,100.0343,134,100.1914,274,100.0239,383,100.2014,188,100.0146,331,100.2111,160,100.0038,331,100.2214,189,99.9938,366,100.2312,77,99.9845,319,100.2416,68,99.9744,275,100.252,82,99.9637,195,100.2621,140,99.9543,373,100.272,239,99.9442,434,100.2815,342,0.1571
1751798544462275968,100.0322,176,100.1879,184,100.0228,96,100.1973,35,100.013,77,100.2075,353,100.0026,137,100.2172,244,99.993,99,100.2277,357,99.983,88,100.2375,134,99.973,165,100.2471,486,99.9625,424,100.257,445,99.953,489,100.2675,285,99.9422,429,100.2776,199,0.1557
1751798544462375968,100.0336,91,100.1907,460,100.0238,132,100.1998,251,100.0139,29,100.2101,346,100.0037,454,100.2198,318,99.9943,75,100.2298,388,99.9836,147,100.2399,179,99.9735,109,100.2501,494,99.9634,415,100.2604,161,99.9534,45,100.2699,339,99.9436,238,100.2801,479,0.1571
1751798544462475968,100.0327,254,100.1883,77,100.0231,241,100.1988,279,100.0131,329,100.2088,158,100.003,91,100.2181,94,99.9933,271,100.2286,468,99.9827,286,100.239,221,99.9734,392,100.2481,110,99.9634,176,100.2586,37,99.9534,104,100.2686,245,99.9429,13,100.2786,359,0.1556
1751798544462575968,100.0356,125,100.1865,299,100.0257,389,100.1962,174,100.0154,37,100.2067,307,100.005,367,100.2158,218,99.9949,370,100.2268,56,99.9849,435,100.236,290,99.9756,405,100.246,253,99.9653,201,100.256,270,99.9551,33,100.2663,395,99.945,354,100.2761,37,0.1509
1751798544462675968,100.0319,385,100.183,471,100.0216,430,100.1937,428,100.0125,38,100.2038,135,100.002,27,100.2133,32,99.9925,316,100.2236,410,99.9822,219,100.2333,235,99.9718,351,100.243,324,99.9621,396,100.253,226,99.9522,492,100.2636,455,99.9423,341,100.2731,384,0.1511
1751798544462775968,100.035,433,100.1827,302,100.0254,157,100.1929,277,100.0159,82,100.2033,480,100.005,236,100.2126,367,99.9954,276,100.2225,364,99.9849,61,100.2334,322,99.9755,348,100.2433,356,99.9655,317,100.2529,126,99.9554,474,100.2625,346,99.945,478,100.2725,143,0.1477
1751798544462875968,100.0387,296,100.1867,361,100.0288,319,100.1962,477,100.019,40,100.2066,382,100.009,452,100.2169,55,99.9995,188,100.2268,339,99.989,283,100.2361,257,99.9794,386,100.2468,362,99.9687,142,100.2561,464,99.9587,426,100.2667,357,99.9495,92,100.277,270,0.148
1751798544462975968,100.0352,110,100.1863,196,100.0251,402,100.1957,136,100.016,205,100.2054,329,100.0054,122,100.2155,184,99.9951,132,100.2264,174,99.9852,46,100.2359,137,99.9752,376,100.246,297,99.966,21,100.2557,354,99.9557,220,100.2663,76,99.9453,77,100.2764,24,0.1511
1751798544463075968,100.0366,272,100.1859,187,100.0269,194,100.1962,151,100.017,34,100.2058,107,100.007,490,100.216,485,99.9966,65,100.2261,422,99.9864,125,100.2365,469,99.9767,50,100.2458,400,99.9664,50,100.2565,25,99.9567,129,100.266,31,99.9468,435,100.2764,438,0.1493
1751798544463175968,100.0373,178,100.1889,66,100.0277,170,100.1987,487,100.0176,114,100.2083,376,100.0068,134,100.2189,49,99.9976,57,100.2287,268,99.9872,264,100.2389,154,99.9773,104,100.2486,274,99.9675,404,100.2581,314,99.9577,331,100.2685,79,99.9469,223,100.2781,447,0.1516
1751798544463275968,100.037,13,100.1855,198,100.0274,226,100.1953,152,100.0169,350,100.2052,252,100.0068,338,100.2154,262,99.9965,60,100.2251,347,99.9868,225,100.235,291,99.9772,341,100.245,313,99.967,310,100.2553,495,99.9572,352,100.2653,303,99.9471,68,100.2746,259,0.1485
1751798544463375968,100.0337,441,100.1809,491,100.0235,266,100.1905,138,100.0132,348,100.2012,139,100.0036,387,100.2113,305,99.9938,355,100.2208,135,99.9833,300,100.2305,116,99.9739,394,100.2408,488,99.9636,227,100.2508,102,99.9532,131,100.2605,374,99.9432,381,100.2704,54,0.1472
1751798544463475968,100.0295,360,100.1832,173,100.0195,499,100.193,444,100.0091,451,100.2037,210,99.9991,485,100.2137,120,99.9891,260,100.2231,287,99.9793,236,100.2331,22,99.9691,133,100.2433,256,99.9596,373,100.2534,273,99.9494,351,100.2632,318,99.9392,262,100.2731,216,0.1537
1751798544463575968,100.0263,197,100.1861,104,100.0162,111,100.1969,89,100.0068,344,100.206,256,99.9962,160,100.2163,365,99.9861,82,100.226,300,99.9762,211,100.2365,223,99.9665,354,100.2461,428,99.9566,256,100.2564,434,99.9462,228,100.2665,420,99.9365,370,100.276,179,0.1598
1751798544463675968,100.0236,86,100.1864,127,100.0129,347,100.1968,82,100.0029,232,100.2063,414,99.9931,197,100.2167,201,99.9833,17,100.2265,248,99.9729,20,100.2361,180,99.963,153,100.2462,57,99.9534,207,100.2567,470,99.943,332,100.2661,194,99.9332,478,100.2764,67,0.1628
1751798544463775968,100.0207,273,100.1851,292,100.0106,461,100.1945,308,100.0015,422,100.2052,265,99.9914,211,100.215,334,99.9808,342,100.2248,124,99.9706,481,100.2354,430,99.9614,55,100.2452,142,99.9506,187,100.2547,88,99.941,256,100.2647,336,99.9314,203,100.2747,267,0.1644
1751798544463875968,100.0174,269,100.1824,178,100.0073,465,100.1916,410,99.9977,112,100.2016,109,99.9871,39,100.2122,310,99.9774,413,100.2219,398,99.9672,10,100.232,269,99.9578,279,100.2422,285,99.948,394,100.2517,448,99.9375,404,100.2622,151,99.9275,336,100.2717,177,0.165
1751798544463975968,100.0196,207,100.1869,484,100.0099,131,100.1968,355,99.9998,305,100.2067,203,99.989,231,100.2172,310,99.9797,251,100.227,341,99.9698,497,100.237,150,99.959,181,100.2464,372,99.949,47,100.257,109,99.9392,332,100.2665,361,99.9291,165,100.277,250,0.1673
1751798544464075968,100.0177,313,100.1841,386,100.0083,262,100.1943,388,99.9983,245,100.2037,152,99.9883,139,100.2141,335,99.9783,163,100.2241,16,99.9674,34,100.2337,302,99.9582,39,100.2441,424,99.948,72,100.2537,31,99.9382,201,100.2638,493,99.9275,53,100.2738,433,0.1664
1751798544464175968,100.0215,210,100.1815,219,100.0119,417,100.1916,299,100.0015,40,100.201,415,99.9922,99,100.2108,332,99.9818,117,100.2215,414,99.9718,324,100.2309,66,99.9618,166,100.2416,460,99.9518,46,100.2516,149,99.9418,129,100.2616,447,99.9318,129,100.2717,331,0.16
1751798544464275968,100.0241,280,100.1824,53,100.0148,264,100.1927,308,100.0044,77,100.2027,197,99.9946,354,100.2124,446,99.9846,214,100.2221,357,99.975,432,100.2324,393,99.9642,202,100.2421,65,99.9544,122,100.2525,101,99.9448,135,100.2621,137,99.9344,467,100.2728,285,0.1583
1751798544464375968,100.0255,268,100.1785,257,100.0153,475,100.1888,331,100.0055,295,100.1988,244,99.995,77,100.2087,468,99.9851,196,100.2182,447,99.9754,448,100.2287,492,99.9657,428,100.2382,66,99.9549,489,100.2482,345,99.945,13,100.2581,107,99.9349,306,100.2679,258,0.153
1751798544464475968,100.0254,228,100.1739,348,100.0155,360,100.1841,494,100.0056,164,100.1947,487,99.9957,446,100.204,422,99.986,367,100.2147,193,99.9757,352,100.2243,97,99.966,302,100.2345,484,99.9555,65,100.2448,197,99.9453,209,100.2548,185,99.9359,489,100.2645,23,0.1485
1751798544464575968,100.0277,159,100.1776,492,100.0173,102,100.1877,453,100.0071,288,100.1975,32,99.9978,278,100.207,34,99.9874,307,100.2168,265,99.9772,475,100.2277,141,99.9673,89,100.2374,496,99.9576,284,100.2472,65,99.9471,402,100.2573,68,99.9377,109,100.2676,297,0.1499
1751798544464675968,100.0293,81,100.1753,69,100.0191,350,100.1852,469,100.0094,489,100.1948,169,99.9995,375,100.2049,486,99.9893,192,100.2151,381,99.979,177,100.2248,434,99.9689,25,100.2353,390,99.9588,196,100.2455,127,99.9489,157,100.2553,149,99.9395,414,100.2652,113,0.146
1751798544464775968,100.0334,398,100.1725,461,100.023,70,100.1818,326,100.0126,345,100.1921,248,100.0033,144,100.2018,365,99.9929,476,100.2124,139,99.9833,366,100.222,492,99.9728,84,100.2319,364,99.9626,145,100.2418,86,99.9534,487,100.2522,178,99.943,483,100.2624,499,0.1391
1751798544464875968,100.0336,37,100.1706,182,100.0231,499,100.1804,245,100.0133,257,100.1907,176,100.003,303,100.2006,22,99.9935,259,100.2108,155,99.9827,453,100.2207,212,99.973,291,100.2309,265,99.9629,495,100.2411,487,99.953,488,100.2504,34,99.9435,440,100.2606,139,0.137
1751798544464975968,100.0298,84,100.1739,464,100.0205,189,100.1841,30,100.0096,213,100.1947,480,99.9998,299,100.2042,488,99.9896,257,100.2144,181,99.9804,198,100.224,133,99.9699,63,100.2343,23,99.9603,30,100.2448,281,99.9501,263,100.254,213,99.9401,437,100.2644,191,0.1441
1751798544465075968,100.0334,361,100.1713,177,100.0235,249,100.1814,111,100.0128,334,100.1911,380,100.0028,377,100.2007,294,99.9933,396,100.2107,338,99.9827,108,100.2215,150,99.9727,496,100.2311,126,99.9629,212,100.2412,338,99.9532,380,100.251,487,99.9432,438,100.2609,455,0.1379
1751798544465175968,100.0365,172,100.1702,229,100.0267,430,100.1801,204,100.0167,392,100.1906,289,100.0067,299,100.2004,183,99.996,44,100.2102,328,99.9868,327,100.2204,260,99.9762,478,100.2306,214,99.9666,304,100.2402,417,99.9561,445,100.2509,32,99.9466,343,100.2601,287,0.1337
1751798544465275968,100.0394,201,100.1703,172,100.0297,173,100.1799,323,100.0199,263,100.1899,389,100.0098,140,100.2003,301,99.9996,32,100.2108,101,99.9902,264,100.2203,309,99.9802,65,100.2303,301,99.9698,424,100.2405,188,99.9598,131,100.2503,127,99.9499,359,100.2608,145,0.1309
1751798544465375968,100.0414,215,100.1674,181,100.031,202,100.1771,480,100.0214,413,100.1868,414,100.0107,144,100.1965,498,100.0006,427,100.2065,252,99.9915,341,100.2164,477,99.9811,475,100.2274,285,99.9713,225,100.237,447,99.9607,307,100.2466,174,99.9511,185,100.2571,39,0.126
1751798544465475968,100.0428,130,100.1679,333,100.0327,194,100.1775,118,100.0232,396,100.1879,437,100.0129,131,100.1982,136,100.0026,125,100.2082,163,99.993,458,100.2175,16,99.9825,356,100.2282,217,99.9729,28,100.2383,300,99.9626,100,100.2476,479,99.9529,323,100.2581,289,0.1251
1751798544465575968,100.0459,203,100.1669,243,100.0355,282,100.1767,255,100.0262,468,100.1861,270,100.0155,65,100.1963,499,100.0056,470,100.2062,324,99.9957,140,100.2169,264,99.9861,352,100.2269,126,99.9762,139,100.2362,195,99.9656,383,100.2463,208,99.956,144,100.2567,293,0.121
1751798544465675968,100.0418,58,100.1648,212,100.0323,368,100.1748,285,100.0224,385,100.1843,312,100.0123,312,100.194,192,100.0023,61,100.2047,174,99.9926,54,100.2142,206,99.9823,235,100.2241,55,99.9717,151,100.2342,266,99.962,318,100.244,181,99.9521,100,100.2543,418,0.123
1751798544465775968,100.0416,148,100.1625,451,100.0315,125,100.1725,463,100.0213,19,100.1827,240,100.0117,300,100.1932,12,100.0013,467,100.2031,335,99.9915,26,100.2126,45,99.9811,142,100.2229,232,99.9711,114,100.2327,119,99.9611,343,100.2433,432,99.9518,52,100.2533,488,0.1209
1751798544465875968,100.042,457,100.1594,220,100.032,105,100.1693,418,100.022,359,100.1786,415,100.0117,27,100.1891,197,100.0017,55,100.1988,475,99.9917,142,100.2094,95,99.9815,429,100.2185,250,99.972,41,100.2294,224,99.9617,40,100.239,154,99.9516,435,100.2488,56,0.1174
1751798544465975968,100.0456,16,100.1615,103,100.0356,246,100.1718,366,100.0263,47,100.182,231,100.016,72,100.1914,401,100.0065,186,100.2015,44,99.9955,436,100.2121,234,99.9861,477,100.2214,440,99.9763,242,100.2315,116,99.9655,84,100.2412,29,99.9555,456,100.2514,412,0.1159
1751798544466075968,100.0464,201,100.1609,208,100.036,63,100.1707,183,100.0259,24,100.1803,57,100.0168,474,100.1909,400,100.0061,62,100.2004,294,99.9961,233,100.211,331,99.9866,78,100.2202,333,99.9762,220,100.2308,388,99.9666,466,100.2408,406,99.9563,252,100.2509,118,0.1145
1751798544466175968,100.0424,155,100.1601,30,100.0323,331,100.1707,354,100.0219,165,100.1805,427,100.0124,415,100.1907,143,100.0021,145,100.2006,192,99.992,83,100.2106,438,99.9822,419,100.2207,32,99.9723,71,100.2302,437,99.9625,344,100.2402,35,99.9522,30,100.2511,291,0.1177
